,train,val,test
387,histai_1609_slide_H&E_0,,
388,histai_0160_slide_H&E_0,,
389,histai_1379_slide_H&E_0,,
390,histai_1651_slide_H&E_0,,
391,histai_0090_slide_H&E_0,,
392,histai_1387_slide_H&E_0,,
393,histai_0612_slide_H&E_0,,
394,histai_1014_slide_H&E_0,,
395,histai_0482_slide_H&E_0,,
396,histai_1575_slide_H&E_0,,
397,histai_0430_slide_H&E_0,,
398,OT_1814_AP_494_49890_MxBr_59,,
399,AP_494_OT_1808_49890_MxBr_59_HE,,
400,histai_0888_slide_H&E_0,,
401,histai_1221_slide_H&E_0,,
402,histai_1393_slide_H&E_0,,
403,histai_0999_slide_H&E_0,,
404,histai_0158_slide_H&E_0,,
405,histai_0366_slide_H&E_0,,
406,histai_0402_slide_H&E_0,,
407,130301,,
408,histai_0774_slide_H&E_0,,
409,histai_0233_slide_H&E_0,,
410,histai_0473_slide_H&E_0,,
411,histai_0463_slide_H&E_0,,
412,histai_1054_slide_H&E_0,,
413,histai_0098_slide_H&E_0,,
414,histai_1043_slide_H&E_0,,
415,histai_1464_slide_H&E_0,,
416,histai_0980_slide_H&E_0,,
417,histai_0659_slide_H&E_0,,
418,histai_0438_slide_H&E_0,,
419,histai_1334_slide_H&E_0,,
420,histai_1188_slide_H&E_0,,
421,histai_1685_slide_H&E_0,,
422,histai_0588_slide_H&E_0,,
423,histai_0617_slide_H&E_0,,
424,histai_0450_slide_H&E_0,,
425,histai_0880_slide_H&E_0,,
426,histai_1444_slide_H&E_0,,
427,histai_0778_slide_H&E_0,,
428,histai_1561_slide_H&E_0,,
429,histai_1197_slide_H&E_0,,
430,histai_1126_slide_H&E_0,,
431,histai_0576_slide_H&E_0,,
432,113566-2,,
433,histai_0469_slide_H&E_0,,
434,histai_1342_slide_H&E_0,,
435,histai_1554_slide_H&E_0,,
436,histai_1070_slide_H&E_0,,
437,histai_0747_slide_H&E_0,,
438,histai_0502_slide_H&E_0,,
439,histai_1074_slide_H&E_0,,
440,AP473_OT1760_13341_MxBr_17_HE,,
441,histai_0123_slide_H&E_0,,
442,histai_0392_slide_H&E_0,,
443,histai_0162_slide_H&E_0,,
444,histai_0746_slide_H&E_0,,
445,histai_0962_slide_H&E_0,,
446,histai_1101_slide_H&E_0,,
447,106580,,
448,AP473_OT1760_14782_MxBr_42_HE,,
449,histai_0347_slide_H&E_0,,
450,histai_0489_slide_H&E_0,,
451,histai_1169_slide_H&E_0,,
452,histai_0525_slide_H&E_0,,
453,histai_0738_slide_H&E_0,,
454,histai_1226_slide_H&E_0,,
455,histai_1686_slide_H&E_0,,
456,histai_1481_slide_H&E_0,,
457,histai_0530_slide_H&E_0,,
458,histai_0731_slide_H&E_0,,
459,histai_0795_slide_H&E_0,,
460,histai_0254_slide_H&E_0,,
461,histai_0700_slide_H&E_0,,
462,histai_0939_slide_H&E_0,,
463,histai_1047_slide_H&E_0,,
464,histai_0337_slide_H&E_0,,
465,histai_1633_slide_H&E_0,,
466,histai_1254_slide_H&E_0,,
467,histai_0387_slide_H&E_0,,
468,histai_1083_slide_H&E_0,,
469,histai_0984_slide_H&E_0,,
470,histai_1309_slide_H&E_0,,
471,histai_0060_slide_H&E_0,,
472,histai_0035_slide_H&E_0,,
473,histai_1619_slide_H&E_0,,
474,histai_0207_slide_H&E_0,,
475,histai_1390_slide_H&E_0,,
476,histai_1526_slide_H&E_0,,
477,histai_0243_slide_H&E_0,,
478,histai_1579_slide_H&E_0,,
479,112348,,
480,histai_1413_slide_H&E_0,,
481,histai_1131_slide_H&E_0,,
482,histai_0628_slide_H&E_0,,
483,histai_1670_slide_H&E_0,,
484,histai_0344_slide_H&E_0,,
485,histai_0328_slide_H&E_0,,
486,histai_0172_slide_H&E_0,,
487,histai_0143_slide_H&E_0,,
488,histai_1105_slide_H&E_0,,
489,histai_0905_slide_H&E_0,,
490,histai_0771_slide_H&E_0,,
491,histai_0726_slide_H&E_0,,
492,histai_0499_slide_H&E_0,,
493,127903,,
494,histai_0713_slide_H&E_0,,
495,histai_0291_slide_H&E_0,,
496,histai_1125_slide_H&E_0,,
497,histai_0082_slide_H&E_0,,
498,histai_1148_slide_H&E_0,,
499,histai_1607_slide_H&E_0,,
500,histai_1140_slide_H&E_0,,
501,histai_1637_slide_H&E_0,,
502,AP_494_OT_1814_25102_MxBr_52_HE,,
503,histai_1172_slide_H&E_0,,
504,histai_1614_slide_H&E_0,,
505,histai_1549_slide_H&E_0,,
506,histai_0535_slide_H&E_0,,
507,histai_1182_slide_H&E_0,,
508,histai_0679_slide_H&E_0,,
509,histai_0389_slide_H&E_0,,
510,histai_0317_slide_H&E_0,,
511,histai_1622_slide_H&E_0,,
512,histai_0403_slide_H&E_0,,
513,histai_1392_slide_H&E_0,,
514,histai_0101_slide_H&E_0,,
515,histai_0072_slide_H&E_0,,
516,histai_0586_slide_H&E_0,,
517,histai_0309_slide_H&E_0,,
518,histai_0194_slide_H&E_0,,
519,histai_1024_slide_H&E_0,,
520,144317,,
521,histai_0633_slide_H&E_0,,
522,histai_1365_slide_H&E_0,,
523,histai_0651_slide_H&E_0,,
524,histai_1011_slide_H&E_0,,
525,histai_1485_slide_H&E_0,,
526,histai_0942_slide_H&E_0,,
527,histai_1546_slide_H&E_0,,
528,histai_1672_slide_H&E_0,,
529,108240,,
530,159188,,
531,histai_1523_slide_H&E_0,,
532,histai_1037_slide_H&E_0,,
533,histai_0320_slide_H&E_0,,
534,histai_0804_slide_H&E_0,,
535,histai_1044_slide_H&E_0,,
536,histai_0548_slide_H&E_0,,
537,histai_1395_slide_H&E_0,,
538,histai_1258_slide_H&E_0,,
539,119287,,
540,histai_1259_slide_H&E_0,,
541,histai_0223_slide_H&E_0,,
542,histai_1035_slide_H&E_0,,
543,histai_0362_slide_H&E_0,,
544,histai_0432_slide_H&E_0,,
545,histai_0523_slide_H&E_0,,
546,histai_0474_slide_H&E_0,,
547,histai_0782_slide_H&E_0,,
548,149618-2,,
549,histai_0221_slide_H&E_0,,
550,histai_0652_slide_H&E_0,,
551,histai_1499_slide_H&E_0,,
552,histai_1402_slide_H&E_0,,
553,histai_1333_slide_H&E_0,,
554,histai_1180_slide_H&E_0,,
555,histai_1570_slide_H&E_0,,
556,145913,,
557,histai_0453_slide_H&E_0,,
558,histai_1385_slide_H&E_0,,
559,histai_0227_slide_H&E_0,,
560,histai_1596_slide_H&E_0,,
561,histai_1260_slide_H&E_0,,
562,histai_0352_slide_H&E_0,,
563,histai_0664_slide_H&E_0,,
564,histai_1624_slide_H&E_0,,
565,132896,,
566,histai_0648_slide_H&E_0,,
567,histai_1229_slide_H&E_0,,
568,histai_1683_slide_H&E_0,,
569,histai_0625_slide_H&E_0,,
570,histai_1315_slide_H&E_0,,
571,histai_0283_slide_H&E_0,,
572,histai_0099_slide_H&E_0,,
573,histai_0830_slide_H&E_0,,
574,histai_0904_slide_H&E_0,,
575,histai_1171_slide_H&E_0,,
576,histai_0918_slide_H&E_0,,
577,131055,,
578,histai_0334_slide_H&E_0,,
579,histai_0495_slide_H&E_0,,
580,histai_0225_slide_H&E_0,,
581,histai_1627_slide_H&E_0,,
582,histai_0492_slide_H&E_0,,
583,histai_1453_slide_H&E_0,,
584,histai_1294_slide_H&E_0,,
585,histai_1688_slide_H&E_0,,
586,histai_0603_slide_H&E_0,,
587,histai_1003_slide_H&E_0,,
588,histai_1655_slide_H&E_0,,
589,histai_1214_slide_H&E_0,,
590,histai_1314_slide_H&E_0,,
591,histai_1312_slide_H&E_0,,
592,histai_1460_slide_H&E_0,,
593,histai_0055_slide_H&E_0,,
594,histai_0376_slide_H&E_0,,
595,113555,,
596,histai_1684_slide_H&E_0,,
597,histai_1068_slide_H&E_0,,
598,histai_1337_slide_H&E_0,,
599,histai_0219_slide_H&E_0,,
600,histai_0606_slide_H&E_0,,
601,histai_0736_slide_H&E_0,,
602,histai_1250_slide_H&E_0,,
603,histai_1345_slide_H&E_0,,
604,histai_1060_slide_H&E_0,,
605,129440,,
606,histai_0456_slide_H&E_0,,
607,histai_1581_slide_H&E_0,,
608,histai_1551_slide_H&E_0,,
609,histai_1305_slide_H&E_0,,
610,histai_0992_slide_H&E_0,,
611,131461-2,,
612,histai_0298_slide_H&E_0,,
613,histai_1497_slide_H&E_0,,
614,histai_1587_slide_H&E_0,,
615,histai_0954_slide_H&E_0,,
616,histai_1591_slide_H&E_0,,
617,105701,,
618,histai_1056_slide_H&E_0,,
619,histai_1528_slide_H&E_0,,
620,histai_0157_slide_H&E_0,,
621,histai_1094_slide_H&E_0,,
622,histai_0839_slide_H&E_0,,
623,histai_0703_slide_H&E_0,,
624,histai_0693_slide_H&E_0,,
625,histai_0411_slide_H&E_0,,
626,124727,,
627,histai_0550_slide_H&E_0,,
628,histai_0873_slide_H&E_0,,
629,histai_1476_slide_H&E_0,,
630,histai_1100_slide_H&E_0,,
631,histai_0187_slide_H&E_0,,
632,histai_1375_slide_H&E_0,,
633,histai_0526_slide_H&E_0,,
634,histai_1111_slide_H&E_0,,
635,histai_0968_slide_H&E_0,,
636,histai_1366_slide_H&E_0,,
637,109356,,
638,histai_1178_slide_H&E_0,,
639,histai_1418_slide_H&E_0,,
640,histai_0262_slide_H&E_0,,
641,histai_1634_slide_H&E_0,,
642,histai_0190_slide_H&E_0,,
643,histai_0186_slide_H&E_0,,
644,histai_1394_slide_H&E_0,,
645,histai_1061_slide_H&E_0,,
646,B25-158735,,
647,histai_0237_slide_H&E_0,,
648,histai_0686_slide_H&E_0,,
649,histai_1113_slide_H&E_0,,
650,histai_1242_slide_H&E_0,,
651,histai_1407_slide_H&E_0,,
652,histai_0416_slide_H&E_0,,
653,histai_0621_slide_H&E_0,,
654,histai_0382_slide_H&E_0,,
655,histai_0669_slide_H&E_0,,
656,142430,,
657,histai_0555_slide_H&E_0,,
658,histai_1166_slide_H&E_0,,
659,histai_1573_slide_H&E_0,,
660,histai_0209_slide_H&E_0,,
661,histai_1175_slide_H&E_0,,
662,histai_0252_slide_H&E_0,,
663,histai_0378_slide_H&E_0,,
664,histai_0783_slide_H&E_0,,
665,106961,,
666,histai_0518_slide_H&E_0,,
667,histai_0257_slide_H&E_0,,
668,histai_0371_slide_H&E_0,,
669,histai_0471_slide_H&E_0,,
670,histai_0793_slide_H&E_0,,
671,histai_0930_slide_H&E_0,,
672,102737-1,,
673,histai_1251_slide_H&E_0,,
674,histai_0556_slide_H&E_0,,
675,histai_1288_slide_H&E_0,,
676,histai_0277_slide_H&E_0,,
677,histai_0273_slide_H&E_0,,
678,histai_0852_slide_H&E_0,,
679,107780,,
680,histai_0658_slide_H&E_0,,
681,histai_0544_slide_H&E_0,,
682,histai_1562_slide_H&E_0,,
683,histai_0599_slide_H&E_0,,
684,histai_0836_slide_H&E_0,,
685,histai_1253_slide_H&E_0,,
686,histai_1463_slide_H&E_0,,
687,120361,,
688,histai_1434_slide_H&E_0,,
689,histai_1193_slide_H&E_0,,
690,histai_1648_slide_H&E_0,,
691,histai_0226_slide_H&E_0,,
692,histai_0965_slide_H&E_0,,
693,histai_0081_slide_H&E_0,,
694,histai_1452_slide_H&E_0,,
695,histai_0591_slide_H&E_0,,
696,histai_0129_slide_H&E_0,,
697,143091,,
698,histai_0636_slide_H&E_0,,
699,histai_1406_slide_H&E_0,,
700,histai_0952_slide_H&E_0,,
701,histai_0832_slide_H&E_0,,
702,histai_0765_slide_H&E_0,,
703,histai_0730_slide_H&E_0,,
704,histai_1514_slide_H&E_0,,
705,histai_1170_slide_H&E_0,,
706,histai_1589_slide_H&E_0,,
707,histai_1423_slide_H&E_0,,
708,histai_1028_slide_H&E_0,,
709,histai_1236_slide_H&E_0,,
710,histai_0182_slide_H&E_0,,
711,histai_1316_slide_H&E_0,,
712,histai_1626_slide_H&E_0,,
713,histai_1136_slide_H&E_0,,
714,histai_0467_slide_H&E_0,,
715,116736,,
716,histai_1297_slide_H&E_0,,
717,histai_0363_slide_H&E_0,,
718,histai_1652_slide_H&E_0,,
719,histai_1289_slide_H&E_0,,
720,histai_0439_slide_H&E_0,,
721,141358,,
722,histai_0593_slide_H&E_0,,
723,histai_1466_slide_H&E_0,,
724,histai_0920_slide_H&E_0,,
725,histai_0510_slide_H&E_0,,
726,histai_1545_slide_H&E_0,,
727,histai_0580_slide_H&E_0,,
728,histai_1378_slide_H&E_0,,
729,histai_0407_slide_H&E_0,,
730,histai_0274_slide_H&E_0,,
731,histai_1086_slide_H&E_0,,
732,histai_1139_slide_H&E_0,,
733,histai_1031_slide_H&E_0,,
734,histai_0650_slide_H&E_0,,
735,histai_1048_slide_H&E_0,,
736,139955,,
737,histai_1445_slide_H&E_0,,
738,histai_1332_slide_H&E_0,,
739,histai_0553_slide_H&E_0,,
740,histai_0877_slide_H&E_0,,
741,histai_1665_slide_H&E_0,,
742,histai_0694_slide_H&E_0,,
743,histai_1116_slide_H&E_0,,
744,110616,,
745,histai_1224_slide_H&E_0,,
746,histai_1501_slide_H&E_0,,
747,histai_0717_slide_H&E_0,,
748,histai_1477_slide_H&E_0,,
749,histai_0373_slide_H&E_0,,
750,histai_0712_slide_H&E_0,,
751,110962,,
752,histai_1286_slide_H&E_0,,
753,histai_0925_slide_H&E_0,,
754,histai_0720_slide_H&E_0,,
755,histai_1356_slide_H&E_0,,
756,histai_0437_slide_H&E_0,,
757,histai_1617_slide_H&E_0,,
758,126212,,
759,histai_1023_slide_H&E_0,,
760,histai_0966_slide_H&E_0,,
761,histai_1540_slide_H&E_0,,
762,histai_1029_slide_H&E_0,,
763,histai_1341_slide_H&E_0,,
764,histai_1492_slide_H&E_0,,
765,histai_0957_slide_H&E_0,,
766,histai_0549_slide_H&E_0,,
767,histai_0666_slide_H&E_0,,
768,histai_0413_slide_H&E_0,,
769,histai_0947_slide_H&E_0,,
770,histai_0581_slide_H&E_0,,
771,histai_1293_slide_H&E_0,,
772,histai_1228_slide_H&E_0,,
773,histai_0177_slide_H&E_0,,
774,histai_0840_slide_H&E_0,,
775,B25-161643_2,,
776,144822,,
777,histai_1290_slide_H&E_0,,
778,histai_0899_slide_H&E_0,,
779,histai_1336_slide_H&E_0,,
780,histai_0379_slide_H&E_0,,
781,histai_1371_slide_H&E_0,,
782,histai_1190_slide_H&E_0,,
783,histai_0831_slide_H&E_0,,
784,histai_0390_slide_H&E_0,,
785,histai_0780_slide_H&E_0,,
786,histai_1457_slide_H&E_0,,
787,histai_0493_slide_H&E_0,,
788,histai_0096_slide_H&E_0,,
789,histai_0516_slide_H&E_0,,
790,histai_0288_slide_H&E_0,,
791,histai_0500_slide_H&E_0,,
792,histai_0709_slide_H&E_0,,
793,histai_1321_slide_H&E_0,,
794,histai_0285_slide_H&E_0,,
795,histai_1674_slide_H&E_0,,
796,histai_1036_slide_H&E_0,,
797,histai_1486_slide_H&E_0,,
798,histai_1625_slide_H&E_0,,
799,histai_0201_slide_H&E_0,,
800,110998,,
801,histai_0311_slide_H&E_0,,
802,histai_0455_slide_H&E_0,,
803,histai_1451_slide_H&E_0,,
804,histai_0491_slide_H&E_0,,
805,histai_1306_slide_H&E_0,,
806,135242,,
807,histai_1455_slide_H&E_0,,
808,histai_0979_slide_H&E_0,,
809,histai_1689_slide_H&E_0,,
810,histai_1133_slide_H&E_0,,
811,histai_1663_slide_H&E_0,,
812,histai_0286_slide_H&E_0,,
813,histai_1628_slide_H&E_0,,
814,histai_0075_slide_H&E_0,,
815,histai_0065_slide_H&E_0,,
816,histai_1055_slide_H&E_0,,
817,106148,,
818,histai_0763_slide_H&E_0,,
819,histai_0531_slide_H&E_0,,
820,histai_1109_slide_H&E_0,,
821,histai_0094_slide_H&E_0,,
822,histai_1323_slide_H&E_0,,
823,histai_0397_slide_H&E_0,,
824,histai_0750_slide_H&E_0,,
825,histai_0604_slide_H&E_0,,
826,histai_1447_slide_H&E_0,,
827,histai_1147_slide_H&E_0,,
828,histai_1518_slide_H&E_0,,
829,histai_0903_slide_H&E_0,,
830,histai_0356_slide_H&E_0,,
831,OT_1788_AP_487_14321_MxBr_33_HE,,
832,histai_0865_slide_H&E_0,,
833,histai_1076_slide_H&E_0,,
834,histai_1563_slide_H&E_0,,
835,histai_1129_slide_H&E_0,,
836,histai_0721_slide_H&E_0,,
837,histai_0353_slide_H&E_0,,
838,histai_0745_slide_H&E_0,,
839,histai_0292_slide_H&E_0,,
840,histai_0944_slide_H&E_0,,
841,histai_1632_slide_H&E_0,,
842,histai_0567_slide_H&E_0,,
843,histai_0490_slide_H&E_0,,
844,histai_0665_slide_H&E_0,,
845,histai_0399_slide_H&E_0,,
846,131307,,
847,histai_0860_slide_H&E_0,,
848,histai_0762_slide_H&E_0,,
849,histai_1185_slide_H&E_0,,
850,histai_0112_slide_H&E_0,,
851,histai_1090_slide_H&E_0,,
852,133746,,
853,histai_1231_slide_H&E_0,,
854,histai_0128_slide_H&E_0,,
855,histai_0033_slide_H&E_0,,
856,histai_0501_slide_H&E_0,,
857,histai_0864_slide_H&E_0,,
858,histai_1373_slide_H&E_0,,
859,histai_1057_slide_H&E_0,,
860,120330,,
861,120330_2,,
862,histai_0168_slide_H&E_0,,
863,histai_0294_slide_H&E_0,,
864,histai_1515_slide_H&E_0,,
865,histai_1519_slide_H&E_0,,
866,histai_0287_slide_H&E_0,,
867,histai_1482_slide_H&E_0,,
868,histai_1506_slide_H&E_0,,
869,histai_1104_slide_H&E_0,,
870,AP_494_OT_1808_15-0019_MxBr_96_HE,,
871,histai_0900_slide_H&E_0,,
872,histai_1015_slide_H&E_0,,
873,histai_1264_slide_H&E_0,,
874,histai_0824_slide_H&E_0,,
875,histai_0582_slide_H&E_0,,
876,histai_1064_slide_H&E_0,,
877,histai_1599_slide_H&E_0,,
878,histai_1273_slide_H&E_0,,
879,histai_1629_slide_H&E_0,,
880,histai_1110_slide_H&E_0,,
881,histai_0798_slide_H&E_0,,
882,histai_1621_slide_H&E_0,,
883,histai_1535_slide_H&E_0,,
884,histai_0948_slide_H&E_0,,
885,histai_0280_slide_H&E_0,,
886,histai_0926_slide_H&E_0,,
887,110257,,
888,histai_0179_slide_H&E_0,,
889,histai_0180_slide_H&E_0,,
890,histai_1027_slide_H&E_0,,
891,histai_0141_slide_H&E_0,,
892,histai_1050_slide_H&E_0,,
893,histai_1537_slide_H&E_0,,
894,OT_1788_AP_487_14239_MxBr_32_HE,,
895,histai_0264_slide_H&E_0,,
896,histai_1045_slide_H&E_0,,
897,histai_0348_slide_H&E_0,,
898,histai_1658_slide_H&E_0,,
899,histai_0484_slide_H&E_0,,
900,histai_0994_slide_H&E_0,,
901,histai_0472_slide_H&E_0,,
902,histai_1484_slide_H&E_0,,
903,histai_1682_slide_H&E_0,,
904,histai_0869_slide_H&E_0,,
905,histai_1008_slide_H&E_0,,
906,histai_1344_slide_H&E_0,,
907,histai_1446_slide_H&E_0,,
908,histai_0989_slide_H&E_0,,
909,histai_1063_slide_H&E_0,,
910,histai_1006_slide_H&E_0,,
911,histai_1382_slide_H&E_0,,
912,histai_1601_slide_H&E_0,,
913,111940-2,,
914,histai_0938_slide_H&E_0,,
915,histai_1401_slide_H&E_0,,
916,histai_0991_slide_H&E_0,,
917,histai_1509_slide_H&E_0,,
918,histai_0478_slide_H&E_0,,
919,histai_1493_slide_H&E_0,,
920,histai_0064_slide_H&E_0,,
921,histai_1348_slide_H&E_0,,
922,130519,,
923,histai_1678_slide_H&E_0,,
924,histai_0426_slide_H&E_0,,
925,histai_0192_slide_H&E_0,,
926,histai_1478_slide_H&E_0,,
927,histai_1559_slide_H&E_0,,
928,histai_1372_slide_H&E_0,,
929,histai_0057_slide_H&E_0,,
930,B25-150006,,
931,histai_0178_slide_H&E_0,,
932,histai_0845_slide_H&E_0,,
933,histai_0953_slide_H&E_0,,
934,histai_0733_slide_H&E_0,,
935,histai_0813_slide_H&E_0,,
936,histai_0364_slide_H&E_0,,
937,histai_0142_slide_H&E_0,,
938,103762,,
939,histai_0232_slide_H&E_0,,
940,histai_0029_slide_H&E_0,,
941,histai_0776_slide_H&E_0,,
942,histai_0314_slide_H&E_0,,
943,histai_0779_slide_H&E_0,,
944,histai_0963_slide_H&E_0,,
945,histai_0503_slide_H&E_0,,
946,histai_1548_slide_H&E_0,,
947,137973-2,,
948,histai_0529_slide_H&E_0,,
949,histai_1215_slide_H&E_0,,
950,histai_0189_slide_H&E_0,,
951,histai_0329_slide_H&E_0,,
952,histai_0417_slide_H&E_0,,
953,histai_0321_slide_H&E_0,,
954,histai_1521_slide_H&E_0,,
955,histai_1529_slide_H&E_0,,
956,129741,,
957,histai_1618_slide_H&E_0,,
958,histai_0308_slide_H&E_0,,
959,histai_0683_slide_H&E_0,,
960,histai_1319_slide_H&E_0,,
961,histai_0012_slide_H&E_0,,
962,histai_0842_slide_H&E_0,,
963,histai_0103_slide_H&E_0,,
964,histai_1586_slide_H&E_0,,
965,124870,,
966,histai_0967_slide_H&E_0,,
967,histai_0200_slide_H&E_0,,
968,histai_1362_slide_H&E_0,,
969,histai_0629_slide_H&E_0,,
970,histai_0193_slide_H&E_0,,
971,histai_0743_slide_H&E_0,,
972,histai_1093_slide_H&E_0,,
973,histai_1420_slide_H&E_0,,
974,histai_0725_slide_H&E_0,,
975,histai_0338_slide_H&E_0,,
976,histai_0511_slide_H&E_0,,
977,histai_1397_slide_H&E_0,,
978,histai_0414_slide_H&E_0,,
979,histai_0214_slide_H&E_0,,
980,histai_0249_slide_H&E_0,,
981,111286,,
982,histai_1025_slide_H&E_0,,
983,histai_0210_slide_H&E_0,,
984,histai_0885_slide_H&E_0,,
985,histai_1656_slide_H&E_0,,
986,histai_0663_slide_H&E_0,,
987,histai_1235_slide_H&E_0,,
988,histai_1184_slide_H&E_0,,
989,histai_0174_slide_H&E_0,,
990,histai_0206_slide_H&E_0,,
991,histai_1157_slide_H&E_0,,
992,histai_1213_slide_H&E_0,,
993,histai_1225_slide_H&E_0,,
994,histai_0646_slide_H&E_0,,
995,histai_1335_slide_H&E_0,,
996,histai_1154_slide_H&E_0,,
997,histai_0660_slide_H&E_0,,
998,histai_0451_slide_H&E_0,,
999,histai_0312_slide_H&E_0,,
1000,histai_1687_slide_H&E_0,,
1001,histai_0241_slide_H&E_0,,
1002,histai_1103_slide_H&E_0,,
1003,138529,,
1004,histai_0497_slide_H&E_0,,
1005,histai_1588_slide_H&E_0,,
1006,histai_1512_slide_H&E_0,,
1007,histai_1205_slide_H&E_0,,
1008,histai_0748_slide_H&E_0,,
1009,histai_1298_slide_H&E_0,,
1010,histai_0156_slide_H&E_0,,
1011,histai_0374_slide_H&E_0,,
1012,histai_1233_slide_H&E_0,,
1013,histai_0775_slide_H&E_0,,
1014,histai_0381_slide_H&E_0,,
1015,histai_0833_slide_H&E_0,,
1016,histai_0224_slide_H&E_0,,
1017,histai_0519_slide_H&E_0,,
1018,histai_0368_slide_H&E_0,,
1019,histai_0105_slide_H&E_0,,
1020,histai_1597_slide_H&E_0,,
1021,histai_1566_slide_H&E_0,,
1022,histai_0634_slide_H&E_0,,
1023,histai_0611_slide_H&E_0,,
1024,histai_0898_slide_H&E_0,,
1025,histai_0349_slide_H&E_0,,
1026,histai_0327_slide_H&E_0,,
1027,histai_0626_slide_H&E_0,,
1028,histai_0457_slide_H&E_0,,
1029,histai_0476_slide_H&E_0,,
1030,histai_0941_slide_H&E_0,,
1031,histai_1217_slide_H&E_0,,
1032,histai_0244_slide_H&E_0,,
1033,histai_0632_slide_H&E_0,,
1034,histai_0396_slide_H&E_0,,
1035,histai_1010_slide_H&E_0,,
1036,histai_1152_slide_H&E_0,,
1037,histai_1282_slide_H&E_0,,
1038,histai_0234_slide_H&E_0,,
1039,histai_0956_slide_H&E_0,,
1040,histai_0668_slide_H&E_0,,
1041,histai_1640_slide_H&E_0,,
1042,histai_1353_slide_H&E_0,,
1043,histai_1049_slide_H&E_0,,
1044,histai_0710_slide_H&E_0,,
1045,histai_0351_slide_H&E_0,,
1046,120411,,
1047,histai_1369_slide_H&E_0,,
1048,histai_0436_slide_H&E_0,,
1049,histai_1355_slide_H&E_0,,
1050,histai_0361_slide_H&E_0,,
1051,histai_0537_slide_H&E_0,,
1052,histai_1181_slide_H&E_0,,
1053,histai_0893_slide_H&E_0,,
1054,133808-1,,
1055,histai_0997_slide_H&E_0,,
1056,histai_1370_slide_H&E_0,,
1057,histai_1384_slide_H&E_0,,
1058,histai_0823_slide_H&E_0,,
1059,histai_1671_slide_H&E_0,,
1060,histai_0006_slide_H&E_0,,
1061,histai_0408_slide_H&E_0,,
1062,histai_1073_slide_H&E_0,,
1063,histai_1000_slide_H&E_0,,
1064,histai_1271_slide_H&E_0,,
1065,107072-2,,
1066,histai_0551_slide_H&E_0,,
1067,histai_1300_slide_H&E_0,,
1068,histai_1099_slide_H&E_0,,
1069,histai_0568_slide_H&E_0,,
1070,histai_0951_slide_H&E_0,,
1071,histai_0301_slide_H&E_0,,
1072,histai_0170_slide_H&E_0,,
1073,histai_1653_slide_H&E_0,,
1074,histai_1324_slide_H&E_0,,
1075,histai_1513_slide_H&E_0,,
1076,histai_0391_slide_H&E_0,,
1077,histai_0735_slide_H&E_0,,
1078,histai_1065_slide_H&E_0,,
1079,histai_1098_slide_H&E_0,,
1080,histai_0431_slide_H&E_0,,
1081,histai_0718_slide_H&E_0,,
1082,117527,,
1083,histai_0240_slide_H&E_0,,
1084,histai_1567_slide_H&E_0,,
1085,histai_1557_slide_H&E_0,,
1086,histai_1403_slide_H&E_0,,
1087,histai_0811_slide_H&E_0,,
1088,histai_1325_slide_H&E_0,,
1089,histai_0814_slide_H&E_0,,
1090,histai_0623_slide_H&E_0,,
1091,histai_1016_slide_H&E_0,,
1092,histai_0428_slide_H&E_0,,
1093,histai_1092_slide_H&E_0,,
1094,histai_1680_slide_H&E_0,,
1095,histai_0335_slide_H&E_0,,
1096,histai_1281_slide_H&E_0,,
1097,115505,,
1098,histai_0268_slide_H&E_0,,
1099,histai_1550_slide_H&E_0,,
1100,histai_0682_slide_H&E_0,,
1101,histai_1021_slide_H&E_0,,
1102,histai_0741_slide_H&E_0,,
1103,histai_0528_slide_H&E_0,,
1104,histai_0691_slide_H&E_0,,
1105,histai_0506_slide_H&E_0,,
1106,histai_0279_slide_H&E_0,,
1107,110704-1,,
1108,histai_1565_slide_H&E_0,,
1109,histai_1313_slide_H&E_0,,
1110,histai_0787_slide_H&E_0,,
1111,histai_1600_slide_H&E_0,,
1112,histai_1091_slide_H&E_0,,
1113,histai_0924_slide_H&E_0,,
1114,142541-2,,
1115,histai_1040_slide_H&E_0,,
1116,histai_0250_slide_H&E_0,,
1117,histai_1458_slide_H&E_0,,
1118,histai_1143_slide_H&E_0,,
1119,histai_1256_slide_H&E_0,,
1120,histai_0266_slide_H&E_0,,
1121,histai_0855_slide_H&E_0,,
1122,histai_0195_slide_H&E_0,,
1123,histai_0887_slide_H&E_0,,
1124,histai_0600_slide_H&E_0,,
1125,histai_0800_slide_H&E_0,,
1126,histai_0689_slide_H&E_0,,
1127,histai_1310_slide_H&E_0,,
1128,histai_0971_slide_H&E_0,,
1129,133681,,
1130,histai_1034_slide_H&E_0,,
1131,histai_1613_slide_H&E_0,,
1132,histai_1386_slide_H&E_0,,
1133,histai_0401_slide_H&E_0,,
1134,histai_1120_slide_H&E_0,,
1135,125145,,
1136,histai_0931_slide_H&E_0,,
1137,histai_0803_slide_H&E_0,,
1138,histai_0595_slide_H&E_0,,
1139,histai_1431_slide_H&E_0,,
1140,histai_0895_slide_H&E_0,,
1141,histai_1198_slide_H&E_0,,
1142,histai_0891_slide_H&E_0,,
1143,histai_1179_slide_H&E_0,,
1144,144672,,
1145,histai_1174_slide_H&E_0,,
1146,histai_0204_slide_H&E_0,,
1147,histai_0433_slide_H&E_0,,
